RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31
394458,23,"Charlotte, NC",msa,NC,1042.9192184057413,1048.668579997451,1054.8637807576324,1064.9860833789319,1074.064307779372,1083.0608201323928,1089.780382871096,1094.6715787634587,1095.7273158158182,1094.7630473951876,1094.896364448945,1096.8822261427915,1101.5625107676951,1108.6679410263034,1116.3854699799956,1123.0214777361398,1129.1736047775262,1135.8623029761757,1142.9100016574384,1146.9379181616755,1149.9910895030223,1149.7372364399603,1146.3105749224062,1141.1008124089365,1147.577264462621,1157.386428420855,1172.958927375156,1182.7238263859165,1193.1457478685818,1201.0744287841674,1204.9152217569974,1206.7582158724654,1208.6873146436405,1205.6323977182121,1207.1530234876502,1207.8402360938512,1211.985276500938,1218.1131033768158,1224.6915869795725,1235.8787380735332,1243.2332182234431,1251.9427439310145,1258.1399464842475,1261.4508488714173,1259.1029066002498,1259.753345405073,1264.0700794080597,1271.576306342572,1278.52153168815,1283.9494526281028,1291.3576809219776,1298.3185355577352,1307.2981716978857,1315.2514333132906,1321.2455146994744,1323.4985567888923,1327.4879161915317,1327.4518299853419,1327.0359519185965,1323.6311314241232,1328.0775492634461,1331.1239332968264,1343.519162923072,1339.7089584180949,1341.1086546856138,1339.2843886885057,1350.54843520841,1360.5228783426999,1368.0486569649174,1374.1925645302608,1383.0436944631751,1386.3635999589123,1389.369554593006,1392.32627616479,1404.2019292713517,1427.9610331022025,1455.0179032792514,1486.3825065247447,1516.1736049499461,1549.6935325855743,1576.5808617319988,1594.5840652412185,1602.6074481036335,1613.6015293489668,1623.7603014864735,1633.1290851753154,1643.4709581960333,1662.081252810465,1689.9763262795868,1718.5893760832007,1743.9420736171278,1754.6893922828444,1754.283520501784,1751.6897564883309,1749.6142765174536,1751.6594169715504,1752.1356893530576,1755.3792901093084,1761.0200741753276,1770.3005216169868,1781.35244831073,1790.7699392787192,1796.8016815464339,1803.255611381019,1802.0076101547984,1795.443303212583,1782.1724944291514,1778.0153178933572
395055,24,"San Antonio, TX",msa,TX,994.6908844229368,999.6329997176072,1005.5132072566912,1013.3912143797793,1021.3953299765392,1028.452777058581,1030.5323380214127,1028.82936113352,1028.0847822224223,1031.093636384196,1033.584469738213,1034.9607478132034,1035.1480115041682,1038.2194835456069,1044.740619705208,1052.4597331571526,1057.6852583907357,1061.0402495330402,1063.743322838195,1065.7896825898047,1064.2880446697893,1059.8011938713366,1058.4951758462857,1060.920338037467,1068.317736915816,1074.455445953231,1080.7625379432286,1085.8368577043757,1091.6305938162286,1099.0036723400701,1102.4068164536914,1101.759169489482,1097.8111968766632,1095.0377711588865,1093.3106238250111,1094.0247897159159,1095.1126132935915,1099.8755527532933,1105.6846869088713,1111.9509315013713,1116.8811261858527,1122.0263687445722,1127.1547970483562,1132.0070941056815,1132.268453751064,1132.5388841329354,1130.0557252515023,1129.3363725661836,1129.6628143507853,1134.8410833304924,1141.3447617539944,1148.2800624985987,1154.0825281093253,1159.890767041978,1165.0545234225444,1170.9781501796492,1173.062649433955,1172.5079826721694,1166.9047960355667,1166.3370780858966,1166.2433303291361,1171.6237473726123,1175.449952829264,1175.9618814659457,1174.1605550551883,1173.994666665448,1180.4387631528455,1187.1517894977592,1191.2646063875668,1193.0044511003437,1194.6498265302444,1197.364005177609,1198.6118027493944,1201.0962074545773,1207.571552533697,1222.3744401393858,1241.927906858493,1264.193693500913,1289.7076313109853,1315.502264747881,1336.9876158863221,1348.4505689207435,1353.063572305928,1359.4401896601382,1365.1320128138955,1375.380170842211,1386.1524640578473,1399.1214189700859,1413.3192362757857,1424.4558295022882,1439.5969645778364,1443.8090003065963,1441.8329741525279,1430.2891699841082,1424.0234250731007,1422.9217217474225,1429.797211436874,1433.027808381992,1440.216651749369,1441.969666876588,1447.4617889590152,1446.9504940644376,1449.12727231996,1447.640905213381,1444.5995808553341,1436.1244235992797,1429.3803767165425,1424.5537474257362
394998,25,"Portland, OR",msa,OR,1159.9209312959335,1168.1810591249996,1185.8623631710645,1202.5638569347302,1222.131480472596,1237.6627296610577,1255.1264682006872,1267.7651158799335,1279.1308857494282,1282.1658531357593,1278.6969317588655,1275.662046966164,1278.6626794766382,1289.427715093106,1303.232694703478,1314.1257284276785,1326.718146428844,1338.551440758076,1347.318517259209,1348.4739826672637,1346.6661684610826,1340.8392717208308,1333.7456919693416,1329.3538266665223,1337.8753653872407,1353.303572256092,1370.4122706346573,1385.0020193116795,1395.6960222718114,1404.4598741530956,1407.5146327630005,1410.4132733649312,1407.957113811405,1401.773007509699,1395.8309606406453,1389.2693784405117,1388.4492681738197,1391.7348282524533,1401.986049738014,1415.659601320388,1429.2650483429966,1439.7897218456983,1445.584702937835,1449.2500869803762,1448.7589533616197,1445.1761300300338,1440.8988945926053,1440.6631458897195,1445.3452703733012,1448.8653501042231,1458.5216223691853,1467.2886169069905,1481.0365214458982,1488.0088825366142,1497.5739604957862,1501.1826222755908,1503.0583451491427,1499.251725721849,1496.8339438630494,1493.8839424335097,1494.8668682011335,1499.534091465949,1507.0213100948918,1505.7423357351279,1503.3917695892098,1506.2406306563373,1521.644507161498,1533.4897698503921,1538.7353681238478,1530.492825613871,1524.6979540935558,1517.6798150367042,1524.5643569556362,1530.7482477612166,1545.7121567672625,1566.7882537787164,1595.505801130218,1627.852544759295,1652.784016323281,1676.4385829182472,1691.0642528252808,1700.26563212383,1702.6695248569404,1703.2981172555988,1705.934299353804,1713.502606317754,1728.5376255363203,1748.4002598867507,1775.2776967555208,1802.191253625994,1825.8434808878203,1835.1122845446466,1836.2143232685996,1826.3230817673268,1818.7489255011149,1814.246954923543,1816.4633722260742,1826.41110381993,1830.765914332213,1835.8203983130034,1836.6931534086439,1838.593477896094,1841.373325375548,1839.0951619553232,1834.308702238467,1824.6925069297272,1812.5069773065686,1809.0925611452983
395045,26,"Sacramento, CA",msa,CA,1261.6388530754261,1269.7596384089723,1278.556716429673,1289.2492009828738,1300.857790482386,1312.32206939827,1319.3765321888602,1330.1803717616517,1339.0565888880901,1346.028164771933,1350.7952527019065,1353.5868238875164,1362.0479427862824,1366.3058830809837,1374.6633843865015,1388.7485944292612,1406.9096754324244,1424.9600548919072,1433.7400199537171,1441.526055501391,1436.2747558148983,1438.8625921513662,1439.031321722321,1449.397935425321,1459.7675817546333,1479.0555270847717,1500.440232720418,1518.7291256495987,1534.826620058071,1549.3624548144203,1561.9169950668645,1571.844904884542,1577.66485400539,1582.9873855450876,1580.038579693809,1581.8818727105402,1583.6937620320975,1588.731603954575,1603.0527871790296,1619.4444422391393,1640.5243127879232,1651.9658692666192,1660.4041936619021,1668.0430520995117,1668.3907396525487,1669.4802669710862,1666.0205839529651,1670.381636385205,1673.0880432704791,1684.8791231741268,1697.2702231837372,1714.0752385011629,1726.385153629934,1739.3611796530179,1745.8564148483956,1752.54996730486,1752.5791767986464,1753.990764489313,1747.6001387020854,1747.619626265407,1750.4758837177187,1761.9589618865316,1773.4978569085583,1777.9033800631744,1777.7254369520626,1786.9250734987352,1802.4991416879475,1826.3660034537252,1842.4979451015822,1858.0867238810067,1870.3062456322423,1877.5232899977484,1889.529147159821,1901.6118386346593,1920.0891932241304,1941.408407305051,1980.706938372155,2019.1088250286068,2062.7675648730587,2087.3062309229713,2112.1230198095823,2120.8024877538,2126.1692967680074,2121.920721868433,2126.0016113080746,2133.8444754707743,2154.1606670613087,2171.9751407267086,2191.424207780248,2206.641613025988,2220.8583137869064,2229.5496493907917,2228.868340154902,2224.1380822711685,2204.2828894272593,2180.2361750718487,2172.643744984926,2180.6844206011656,2204.3100249361473,2212.3189325344347,2227.615454567563,2239.3789468243363,2250.1076438046202,2255.9794679443094,2265.5473021449457,2265.756506207887,2258.7345026981207,2247.211222722986
394982,27,"Pittsburgh, PA",msa,PA,981.0923909462653,987.070418285165,991.1444252104196,997.344317050749,1007.093372386332,1009.6866302118059,1011.9073304728466,1007.6227754345507,1002.1468325421489,997.375977205108,998.6975320072601,1003.8422203145129,1012.6044576219315,1016.8489680221592,1022.6153902031773,1026.204799720549,1028.7537546257272,1028.671390663558,1025.2993788971353,1017.8502381292457,1011.1357959221127,1000.8574584733575,994.3357296997502,992.2731689073175,1005.1998315870773,1022.2624796260636,1036.6335736924866,1041.1718244685883,1044.510491496432,1047.1447400740176,1046.1589509456837,1045.0612182914665,1041.1781998316208,1040.5113051505812,1041.3611580199124,1043.8982694681274,1047.3649833870568,1054.3828981249826,1063.942983319241,1071.5046322030532,1076.1198719143645,1077.409916909886,1080.921036685617,1076.5684686069308,1075.659843219138,1073.2927403062827,1078.6585496260434,1085.3366181781041,1090.628406857332,1096.86812235418,1101.8498205990372,1107.247387779457,1109.882742716253,1111.0574119356343,1110.5618402704902,1111.9903165225824,1114.8102802437843,1120.604158101392,1123.6841369008953,1128.3269838772887,1133.0684414447644,1140.363398258186,1144.8907874619426,1145.8142987230406,1146.4956952502914,1146.174674581148,1150.041900279155,1150.418250131488,1152.7258476572874,1153.1556655421832,1154.4824688834383,1155.3802129885978,1156.8238670736218,1162.3288559422565,1169.4319780880983,1179.9570108294952,1191.4626814155517,1205.130572673958,1217.1428124796873,1228.454687694935,1236.127352082586,1240.930240197955,1246.5861409227196,1245.3216852429475,1251.707200602972,1255.9676613793026,1268.792330701794,1275.7698231115494,1288.4742651536565,1301.551616074197,1316.2293820360153,1326.1662071847475,1325.4713310892275,1322.7412520263413,1317.644643578052,1321.1970164817028,1325.2592449948208,1333.3249559831017,1336.7237521607085,1342.4772333973517,1348.9213827441763,1356.8353730787783,1363.9052675855676,1364.9169796885305,1370.6350077042966,1374.617801661925,1376.90164369791,1382.2625492280506
394466,28,"Cincinnati, OH",msa,OH,887.6423594234565,891.4062313351516,896.7582372239858,903.50688983314,906.4231245936223,910.0486505533082,914.854116499385,919.3507091624796,923.3235514087586,922.866806421399,926.3268240760993,928.7787109483173,930.2196605904022,925.3626804525787,929.0708248382385,933.3207317403483,944.2796388564848,945.578245989336,950.4157532150379,950.8656870339092,951.2349454384898,950.2188494087027,953.9627753171168,958.2957103224288,961.809876698774,964.5788013672455,967.9655823185343,974.8351616378216,981.0913253498203,987.1381413109889,992.0023488715649,995.0497997760115,993.8827804420062,992.8115748656044,992.9966395479248,997.8221994873117,1001.1340267990464,1006.1415655032332,1013.3482281036574,1023.9549657569193,1031.9668426078256,1035.48955247212,1037.2916871495158,1037.9615902786409,1040.3950816006102,1044.643476960022,1047.7334998938463,1054.4110772062631,1056.563283843306,1061.8665507232165,1069.0509594441364,1079.074790267323,1088.2850801747252,1090.2734845158432,1093.3996477780984,1095.5042406304422,1098.4608954387338,1100.1110981113252,1104.4869137820265,1108.081100041377,1113.9927676500927,1119.5878825037546,1130.8269685397665,1134.398071725146,1138.9789479812175,1140.3116691489458,1150.4869611440834,1153.3101046542906,1159.0881705521547,1158.3481892734794,1163.5546008318238,1165.1474787013444,1170.1725822229237,1176.333545439355,1187.2392471813564,1201.5211126148001,1213.3434666147537,1227.3462452655544,1240.0330204320394,1257.0141221422152,1269.2867349855605,1274.3592855520083,1282.234685348882,1286.2858157593316,1296.2839151293383,1304.3864072791648,1320.0594380498749,1339.4222144437604,1356.2589098472245,1374.289525064147,1392.7703250453208,1402.093810915655,1405.7996864335485,1404.4900116400074,1409.541404718427,1410.8409890709192,1414.6371343550054,1421.258197861095,1433.7530444733943,1446.018466309183,1460.4934977216756,1468.114118819209,1473.5939114429377,1476.4637301011344,1478.7952095293538,1492.311049202106,1498.8520904021982,1510.7533138638603
394355,29,"Austin, TX",msa,TX,1179.6388204660336,1191.8715329156648,1198.1604000402288,1203.5103864743585,1214.4363339987435,1223.7253059881095,1231.5203870727717,1235.9004075613634,1234.0978389936988,1228.1525947216358,1224.894829430093,1229.3168442669778,1234.0695862955597,1240.0358322626066,1244.376748030226,1254.2533966677354,1263.0208702144853,1270.8169345189194,1276.625418255226,1274.9792946589055,1268.448385836668,1254.2103733038864,1245.7918711781792,1244.000028116545,1255.0305891465425,1268.1771972858085,1284.4029476665082,1292.0637998058644,1297.3496285989015,1300.9908116512743,1300.859853702969,1296.2299381857433,1288.0023768679193,1281.629621427491,1284.0658874374114,1283.1340557546548,1284.8658114717987,1290.7296073572086,1299.9689675888374,1311.807383344761,1318.5931725511696,1328.989836587813,1336.8689367761176,1340.7142172996655,1339.6307188873293,1337.8891821394695,1340.1360042669535,1340.1329112290348,1343.1515506255407,1350.22378500167,1364.4633285241982,1375.6835723137413,1383.3785118139733,1389.3647465730746,1397.5547035870372,1402.879638558032,1404.2099564286946,1404.0001814104346,1401.7166195739228,1401.1385779024254,1404.131553064991,1410.3017234464205,1418.804930941344,1415.3540348163028,1406.5462096717547,1400.0987602329985,1403.2861100176656,1406.500432768043,1401.4469268463347,1395.004061498659,1395.4668759179112,1396.8095133076415,1402.4878582433016,1411.528192137373,1431.7316474220859,1462.5766699454412,1503.1800291639488,1552.8450146567877,1605.0450534283248,1649.969282644636,1680.1248555479408,1691.4015479949646,1690.0200235491566,1694.0262127964181,1698.1598596632086,1716.1559900558386,1733.1902539133107,1760.0301110773705,1786.1883542435899,1811.37284358529,1829.770020057543,1830.5287664043728,1820.1691529353036,1800.100740427313,1780.263683009467,1767.6419631906008,1766.030770031439,1772.6624444124511,1783.112250635098,1787.1277593502982,1793.898271201246,1794.7547109610177,1796.9619369354334,1785.6184186353364,1768.30134322063,1749.3668367641076,1735.852354389847,1725.3499991588708
394775,30,"Las Vegas, NV",msa,NV,1008.4344926326811,1013.0509978161716,1018.7238283227349,1025.698852964365,1033.6805084866546,1040.3423890143156,1045.6181722475967,1049.2662801974527,1052.8797594068799,1052.162558034836,1051.8157063933775,1051.1425265671605,1053.9202222420286,1057.4746188316797,1061.6374238036046,1069.1888311735722,1077.9098192312676,1089.8536562841734,1094.1037455300873,1096.9601146945126,1096.196806071982,1096.6998487201965,1096.0381364785337,1094.6440361895118,1100.5395461409869,1107.8312208686643,1118.7293094323043,1125.9621412383478,1134.116018697372,1142.8637757080328,1150.8273471994019,1156.419531045276,1159.9982183629613,1160.8800699667304,1163.0105253641873,1165.2947155782817,1170.6372451773418,1178.917922063988,1190.0980282884223,1204.2155305962094,1215.8936999313098,1224.5513197338219,1232.016447375847,1238.112537439811,1243.7979350975834,1245.9149539714529,1249.6162047213738,1251.3276848496037,1256.5872263992148,1260.8859473924767,1272.1848165451675,1283.7442953812867,1296.6354075027361,1305.0689481246984,1312.037453520346,1317.1244064692353,1319.2704508604847,1317.2220623357252,1316.4276846030332,1314.3530477624524,1317.250403014814,1322.7263200526324,1330.6362773782907,1325.596653754915,1321.352570194586,1321.889650402416,1339.4237958589727,1357.2000416144713,1375.3062344338023,1389.948780720128,1399.3239509158295,1405.7340078913933,1414.5420255614551,1428.7711385289838,1445.7347483296974,1473.0724577974609,1517.1271833636706,1572.6163039692437,1623.6255243618111,1670.0621815382449,1704.515000004031,1730.0020332988154,1735.5789115484984,1736.9617931292853,1741.3380092748828,1750.0726026983914,1762.0482606880023,1772.099383574249,1786.677475947743,1801.3205325222461,1816.105696268554,1808.520826447328,1792.8668662688497,1762.8472824301762,1744.450113596029,1728.4815142194907,1728.8880313316736,1733.290203791261,1745.3878421443367,1752.5712149216388,1764.5525816254574,1771.485785846766,1776.2659950479606,1775.409795923877,1770.694218535116,1771.8719198059368,1766.7384325367377,1764.6753011516037
394735,31,"Kansas City, MO",msa,MO,870.1566329005371,873.773783800674,882.5840889534652,887.2028696402826,892.5119272996163,896.0161496565246,900.4421967511961,903.0652664254004,903.0217402764914,900.4801549990216,900.6973283977624,900.0853785441785,905.2407320471506,908.4461518699251,914.5450191059309,920.0257779082436,922.9609389082398,929.6986198413151,932.8113562606736,938.8542935788023,941.5340629524017,942.9146315639404,941.1446291770093,938.4878621882968,938.3744839950447,945.0511679554669,951.2259811501972,959.6774009111742,965.2579487623283,969.6618903064265,973.0384569733205,975.25462321802,976.6997349750723,976.5796120165701,977.2472771841508,980.0685311664786,981.312263423439,984.7358947505408,989.6225169691804,996.5759905931749,1001.6102380142529,1007.1867717991055,1009.2817700974562,1011.2452888447136,1011.8330842849012,1011.5149461070276,1011.8289725993313,1011.1349843022642,1014.9543207485207,1020.6270669462928,1026.5495932596286,1034.447447107375,1041.5715936231481,1048.666328886001,1053.869328555233,1053.6762646207433,1050.7359091428477,1046.3105496559879,1045.1020531625934,1050.018566007778,1055.0496411220531,1062.2663169494074,1070.1305072368016,1077.8534363729636,1083.9002485084848,1090.4299998267343,1097.7740262403668,1103.6275925252799,1110.1220661411694,1110.9966017945064,1112.6309264128138,1105.6777165731598,1108.710235676096,1115.8986638644242,1127.7325349553287,1143.2961597256667,1159.3132993565569,1178.3266162430377,1192.0692237701012,1197.8743961489579,1202.2289324306603,1204.334403795198,1210.8894786262304,1216.84296788319,1225.5895606531374,1234.3385143951832,1245.2030611887492,1259.1887943168906,1277.1061400699584,1295.12738914311,1311.1536169038447,1320.6072247025847,1326.2151358908593,1323.5568380508664,1324.4210695935278,1326.1096478784764,1329.3901907917354,1332.8541540819167,1338.1773752081315,1350.3287861748497,1362.6865485203969,1373.854462579641,1383.215915680516,1389.7519707880008,1390.280419475288,1391.4138885100197,1394.5601859230367,1404.5216166674684
394492,32,"Columbus, OH",msa,OH,862.6364445779452,866.9272954656908,868.1855813158978,872.9341713237511,882.5456768074368,890.8641547614664,896.777920884,897.9016612272188,898.2620428936532,909.41323589466,906.8918375717224,902.8200111189465,897.8674486679121,902.1711135216929,911.0252628020367,919.2844704613074,928.2269655516077,938.8028069149157,937.8677752159134,937.2133399656208,928.0101669772461,929.97995218006,931.617408507053,936.4786631843627,939.6105494479232,946.4716666082462,955.123542508119,961.4725747492568,964.5385102938423,967.1365637660543,968.6798242766173,970.7533293044535,975.1931999070687,976.7605880149531,978.4884741915881,978.4998811132807,984.2122610614372,991.8613135706345,1003.6222214406944,1012.7864093397898,1021.8836896167144,1024.9118712208822,1028.4206943647773,1028.384538008882,1028.2685818616756,1026.8002981002167,1024.6126809516256,1026.15143724155,1032.370563866851,1039.8488181935122,1048.22685210491,1054.631431216788,1062.8206810113495,1065.8338053567313,1068.8467367370536,1068.8326142277172,1073.7210440448462,1074.5076766864306,1075.747881264121,1073.986828504202,1078.360665164702,1084.3698691817604,1092.736757200027,1096.2014358412641,1100.5346121576133,1104.1957283452857,1112.3191695857588,1119.6076231126144,1123.4676330286468,1131.6515979809353,1133.6983938462138,1140.7864534654148,1139.5799583341081,1144.2949169776311,1149.343372338756,1157.6651451211196,1173.0384673479066,1186.8304631519914,1206.3199506161463,1219.5723697589842,1230.2495012540787,1234.110125251693,1239.2738937217591,1246.7073706521705,1253.0844433965965,1259.3996326297756,1263.5470399139695,1277.228466801749,1295.0851710048778,1318.3910643913719,1337.9774812164837,1346.0393105076735,1347.9741637328157,1335.3428486539585,1325.2686046760966,1324.1680730180412,1333.5856523525767,1344.7620170676057,1351.0760515056907,1360.554387296223,1374.3009926943737,1383.6763891481971,1391.20676431901,1400.6114949061696,1404.4721092143745,1402.4723897175402,1401.4724822080072,1402.3737821066995
394705,34,"Indianapolis, IN",msa,IN,897.7967601827725,901.7109512372539,908.5173328705031,912.7874809254778,917.980015812159,919.1313329363842,920.7772507064594,922.0577598057802,923.5055752560727,923.3092842740837,924.1529165004215,925.4946596209074,925.8444691976929,926.855704949914,930.0301383247158,938.4441332293815,946.4038473235228,950.9299353061219,952.5718121375235,950.5355830357151,946.7366158023805,943.9774417965087,939.0890388025462,936.4001721069413,937.0418292904523,945.1244252317787,955.7813765390395,963.6772526300189,969.8069080728321,975.4313813603566,977.2648387280731,978.580673690515,978.358611217724,980.6642620285805,979.2540149251355,981.3606441411921,983.3323273099113,990.893904914178,996.6137529472081,1003.9937868759874,1009.2393413999458,1014.831480052034,1016.8768432016878,1018.9988390603307,1016.105819096556,1014.923746684406,1014.6469290217728,1017.9731638690505,1022.0471695125084,1028.0067394994555,1037.7358095885327,1048.4575949210193,1053.9427352581683,1058.4409823208975,1059.4720879161016,1060.0913085290804,1062.6107496282907,1061.6564535817397,1060.0280435886084,1057.7677267585502,1062.8735364445274,1075.6802351715858,1086.925049432087,1092.4016630970527,1104.4036117668452,1112.3057549006392,1122.8654707988212,1127.0094420879184,1130.990853994584,1138.357903107518,1138.8668109847238,1143.5088831741484,1143.2850346302516,1148.4471201864137,1155.2533136894729,1168.5047197551253,1186.6311965286002,1208.1352005753201,1229.0391730655087,1246.18091584618,1259.968083809652,1270.7974831007334,1278.1026809407272,1277.9248283684512,1278.316762501416,1283.982901095935,1298.9159560696328,1319.3285733672365,1339.2936528532384,1361.7256725831774,1381.587387016649,1392.881975722228,1394.3316170971439,1391.0494634183203,1391.7533653965033,1395.0039616842214,1397.7664851641664,1399.0612101961963,1402.1397414799899,1410.2492696105917,1419.0875024449642,1427.7833804711036,1433.002909204581,1440.9723938922814,1443.735704363451,1447.059215907372,1448.1825036057267,1454.1743501331737
394475,35,"Cleveland, OH",msa,OH,868.0671844842917,876.425878480641,878.2077117292486,886.7892479685996,888.6759703474943,890.7405424829358,888.8912765270543,891.1386909438767,889.3773193998126,890.7211053548314,889.9688852435056,891.5033336330281,894.5025406904559,893.7369015850412,894.5637834388441,894.1931746020978,902.8921626416418,911.7064955960867,913.5886412740609,910.7940346818871,909.1491365468919,908.9037315722562,906.3185298157947,900.6246657165635,904.3030611454956,911.0488509165101,921.8223003002404,928.4287998411436,934.9923965130304,937.7983665552712,937.6760814357805,936.3450670558327,936.2817105251728,934.2450300115895,934.9855888823944,929.3737386504081,934.3709825910363,939.7799621858469,950.4694909663729,953.6383141472909,957.9048046074153,963.5617902412127,965.1055864469588,969.3845665214071,968.2070674572618,972.7152663171372,971.7771856188459,974.6862751021596,974.8241147603035,981.0890674413415,987.2572464661473,997.1870278146555,1001.6597188548493,1007.6776681893217,1008.2016203492856,1009.9509164150537,1010.1877843151902,1010.3439871874921,1009.0934936604286,1011.9094367311117,1014.1272874918573,1020.9652654390809,1026.6579043476618,1035.3484603650527,1040.3244848701474,1045.0894731416276,1050.9358368850299,1057.260384578216,1063.0036630941215,1063.36552428307,1063.450949992114,1063.929054584295,1077.110986313135,1086.3076210680592,1099.1800676798287,1100.6574206210903,1112.465063201065,1125.0208477907101,1145.0279920978164,1156.5827322808982,1167.271121387058,1171.129490665084,1176.1715447240501,1179.3615375003583,1182.8407376153043,1195.0139642474417,1203.047934313145,1217.6764307733908,1231.7818680918026,1245.0905402177302,1253.1914231215246,1256.6439798877443,1259.7177117866534,1266.2323830016273,1266.8964537031682,1272.731341587952,1274.7923839572172,1280.2014326597089,1286.145641335945,1291.0378009863487,1297.896373172596,1300.8409601211938,1310.4465703836502,1319.6170189562442,1318.5190422660485,1316.9639737275245,1319.5397088286288,1335.4607423560947
395059,36,"San Jose, CA",msa,CA,2485.427367602321,2495.220276820899,2513.1791051349405,2553.823051997148,2608.079649821047,2661.935778929688,2696.179869323086,2708.817389774385,2701.5478509815443,2695.571887872192,2689.8699406225396,2686.2823336953256,2686.0537120240588,2699.5903733643318,2718.684888298141,2725.8413353324854,2753.076870247885,2756.753378944912,2765.4244901443176,2733.2410864573544,2715.3332653436105,2680.3567369253606,2667.3485016085097,2654.273794919462,2689.7505675970906,2712.830636392274,2755.745171098936,2768.9887509561277,2802.5066466344015,2826.6236443674834,2842.7377605855554,2841.6364254467353,2833.5661696273683,2824.4667466898372,2817.832428366933,2808.7837038334806,2816.104048023118,2835.338785992451,2862.8097753730153,2888.597188261558,2905.0624747300308,2924.459222244806,2935.469266523882,2942.432600768639,2932.9715768089595,2917.1221024372176,2906.6747577510696,2901.566057002504,2907.827901718015,2913.9239023845903,2934.5990750128144,2951.0073183016584,2971.022197505115,2984.8886601498502,3000.87915724934,3006.0192138208376,2998.6682192591493,2986.9237154167286,2973.2441631819106,2980.0831765521075,2980.132065234962,2995.1173069325937,3003.629359106721,3002.924904752678,2986.5621312429644,2956.3325032471284,2926.3110987073196,2890.5930876190378,2855.8775180662924,2812.1019677059335,2784.719033256366,2755.2398858954284,2744.0867310215954,2739.9936167638325,2754.7478810960442,2785.3092142863766,2830.027727226594,2868.5370142580505,2915.3215716665263,2947.258420351107,2971.2431103168356,2974.5556378639358,2963.90040862334,2963.5040618289345,2979.6580045508367,3009.7144352417818,3040.1789444877604,3080.096939643907,3123.299385760488,3177.5712403730204,3215.0901284162596,3234.8412470085236,3228.796725952004,3199.6874053770293,3167.1244913292103,3142.546480127067,3140.25901792037,3148.4861954318135,3165.965340033499,3182.1492026847527,3204.0274483130265,3219.9081773301186,3233.5208122681775,3235.532836127604,3227.1046442000415,3205.4487840146007,3178.2175978252385,3166.6774950764375
