RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,CountyName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31
54288,163,Salinas,city,CA,CA,"Salinas, CA",Monterey County,,,,,,,,,,,,,,,,1326.263625587773,1392.8890918853874,1422.3839435896543,1438.892398599343,1416.7334094084163,1401.557806638608,1399.3893194359878,1385.3972461134342,1363.4937600821052,1389.2759274053349,1408.5322008855715,1468.9018838258237,1492.120846675249,1515.2412066099473,1537.0093532154663,1539.3840919858098,1544.892543384209,1542.7756558853846,1548.2763095155929,1566.2378367715996,1564.7688840010485,1569.5751269203697,1587.3684466928346,1607.9048295941634,1619.7538422804676,1617.0030491436826,1630.5617810269207,1656.3069742328203,1667.5030595562832,1671.5764200086849,1672.9107368479056,1653.4333404604668,1627.8672464091155,1627.99531035702,1649.5150985697796,1671.4103617445944,1679.3414827811232,1701.0272460778108,1722.6948630060444,1744.117426925828,1738.7416805513876,1739.933418293546,1730.0423703058946,1720.687186951604,1716.4970210495517,1714.75034016676,1715.0199838199042,1712.3098153044646,1710.6972208956147,1724.7861830303077,1739.9698114444027,1762.2255786839944,1791.341384461993,1820.2401387688765,1845.0794966894964,1849.5004373609042,1843.9763019501033,1826.107451854802,1828.3977786694722,1848.2656364364914,1862.4617161173674,1890.1463183893216,1900.9532702242825,1954.7535060276537,1969.0456842492442,2025.5836312016456,2034.073047897334,2073.4859025237297,2056.109121267521,2098.0927715253147,2121.967156147992,2138.8675458053694,2130.5178103112826,2128.765487649986,2167.0405235719018,2171.6238005291643,2180.477705838781,2177.6525586878493,2177.498604795634,2145.478443769008,2119.9431032471825,2125.423119627628,2163.1796193682044,2168.2367920172783,2150.7214350922313,2148.1620376241267,2178.751569564274,2229.5355826670952,2249.5077637478553,2250.2548089269785,2242.68693498195,2234.4266630758616,2238.6280016280016
18208,164,Frisco,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Collin County,1247.6425707452106,1253.3293575932928,1267.4092158713993,1277.6486192009918,1290.2477255506005,1299.8815791059358,1304.1220272597454,1304.6293631524743,1304.9050590665743,1301.8514846455926,1298.0087806283834,1293.6017836661397,1296.1716062217017,1301.9431013172998,1309.9774672481321,1314.4875431890314,1322.6187701950018,1328.2785739262931,1333.5703050768288,1334.1770874952028,1326.768337345052,1321.279067584124,1307.8826816653698,1308.1172944269988,1310.5201728737413,1326.5202823220122,1341.3172821179367,1354.0745389348497,1369.6592708305093,1374.8042405711637,1378.0847284750998,1372.6081681645248,1368.2438470840264,1365.4115193575037,1360.078431812987,1359.055478576029,1366.8003690000567,1365.9193357583902,1373.3866757250978,1380.732783161604,1393.5445799852018,1399.8023961171714,1393.4099481587818,1390.1241501791517,1389.1763139328712,1402.1637816953366,1404.7964501137938,1408.3814650758786,1408.3717553845056,1421.5490570756258,1419.3347441724175,1412.9102293631558,1405.3292820176111,1418.001496897888,1426.7965985863304,1437.1758784405122,1443.7989098598605,1447.3434699510642,1443.3407090851517,1438.9919802122442,1438.2010393804294,1445.5400678671692,1450.927536801233,1450.5921702822761,1447.1042193292926,1439.644731247682,1437.5433977857924,1436.0297119911002,1432.975606711388,1438.1514093335572,1443.8944322982904,1456.427645282316,1468.211302904804,1478.0431502101508,1496.083514864348,1522.4568649515425,1567.4216808900535,1609.6793818375388,,1709.9614813712708,1740.4302239897997,1747.0374114403555,1761.1851941286982,1775.9247482905516,1784.0250982370217,1781.9596853238108,1796.4049055664912,1818.9734596961866,1850.702052925402,1881.3657376284054,1904.461753519164,1916.0366084078526,1912.1643506072357,1899.3576821241522,1894.7145046168287,1871.6335059939806,1858.5955668171516,1847.1798605975348,1863.224251949601,1865.309245345497,1881.6501349259242,1890.1872108714222,1908.3845861465454,1895.0235447844314,1890.771758546488,1876.8091222230257,1873.1273095739489,1855.902339740186
32783,165,McKinney,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Collin County,1262.4444095502402,1263.5827964445932,1278.514615231851,1279.7221791908676,1287.5614317770858,1290.8006363902987,1297.913580565881,1301.0892815464308,1305.8493050578331,1305.402760296084,1303.6079803852742,1300.2908959233657,1300.7018828498644,1299.855753313272,1304.7801838700414,1310.3217431785965,1322.5835633750353,1327.0356633263507,1332.73242705238,1336.317160142593,1335.3597709369014,1335.0164133735484,1327.6088055775388,1319.0626285978722,1313.795639943548,1320.9997873706147,1337.3726053811845,1352.741622056129,1363.5462408405738,1365.7756640917269,1367.752392992024,1367.114862102589,1363.6736879755852,1357.7252372189816,1364.7917051056106,1362.7336490132188,1365.4384051027746,1354.9411243931336,1367.4033018131918,1373.9730085815186,1382.7931808641085,1388.109795872165,1393.3611525267156,1394.6977791700422,1394.147618403889,1390.5506166441514,1386.099437050708,1379.9278479864306,1377.5333426409043,1380.0400627121212,1389.9030293180172,1404.4287393959173,1416.1808920651547,1423.8085670221471,1427.681870399796,1429.798918554686,1424.9173538078867,1417.7102523300277,1414.8849195068456,1417.726958995004,1424.580090688466,1434.1205888393288,1448.0693473083982,1446.5069054030314,1443.630840058009,1443.6689507151273,1453.305145948258,1460.0918786425543,1458.6038752767925,1467.3567475149107,1471.2537771150287,1481.4621247888774,1483.9215822417673,1493.2988958476158,1498.4443748239144,1525.5251338083256,1566.2825613691787,,,,1761.376124405953,1781.1737775663798,1787.882054755741,1809.6763294227285,1817.2227689820002,1823.1697893664834,1826.749710931808,1849.2711543930782,1891.9228780878068,1928.8864129037322,1955.3431729486038,1953.050125430235,1932.4731556438737,1911.2744060690784,1888.1164153740137,1871.6843452298067,1861.0621046509048,1863.4608215605597,1872.9600033906133,1885.641684610409,1899.3619693090566,1920.002155858267,1930.3358123643477,1923.8791879163487,1905.7450003763292,1889.4855986299306,1874.2966841026966,1863.6073717948718
7087,166,Sioux Falls,city,SD,SD,"Sioux Falls, SD",Minnehaha County,,,,,,,,,,,,,,,,,820.2983552624538,819.2500037971645,818.5080723862874,814.5856744012434,823.0235484168578,828.6340759237404,807.1290169117577,790.2889877866639,794.8787310015241,816.0985334649379,837.1492926478714,835.6321411201607,833.0689355557613,832.9185051262725,835.6397180527508,835.1683542334165,842.1662749919899,844.4467097296767,854.1110924648062,848.9410624348748,849.8874542458785,854.8422141073261,863.7470439308478,866.9868403428055,860.7985868775827,854.9623663429745,853.420492943977,853.8887584959124,855.1689559221122,852.8116933157484,844.5412453132177,839.966106203355,844.9002660561696,855.5037400491265,861.1766248497302,863.9393142358573,866.0130881341958,861.8933114400693,868.9309759832237,866.1992203716676,870.4842269111401,863.1395000767172,872.3674448063655,884.0606242394405,887.3207449227021,887.5897969837827,887.7712798931913,895.9450755471057,900.1270291106968,902.092790615077,904.9716724908113,899.9148734752457,902.2001533249427,899.7815926700929,909.0630333929994,909.7523955530721,915.831444858202,916.414982541386,921.4268230810475,935.3348308840315,948.739109948283,964.9145253151225,975.144516628804,985.2574732717688,995.7610764852559,1003.1544592693091,1017.745136568889,1024.8718863285546,1034.3114247471876,1040.5622214288337,1055.1851106698032,1077.1141310856437,1091.0868698366426,1112.9146841524948,1121.3835018631169,1136.1264350270053,1132.7692896487022,1128.1588239148266,1129.5883951900141,1127.880454119902,1124.394848161959,1123.2567284066697,1122.709783958972,1134.9423086137872,1144.4737334751198,1159.3128010879018,1165.0950036483848,1164.7589453397725,1164.3490206612537,1159.1414985569259,1158.9594892605792,1155.5798798798799
45457,167,Glendale,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1756.110085496079,1767.807083894789,1788.300251640978,1799.6863492946438,1811.0052820783867,1808.8183506855328,1828.0910008798146,1819.0441229050487,1848.067043397471,1844.8259301082958,1858.0884490574458,1845.5435407285534,1877.3994739840869,1894.3864429469193,1925.8996660223283,1944.65948084884,1979.0763023401332,1996.3413849079127,1998.0192303528459,2008.9042654046468,1970.0180192324206,1978.9100689974696,1967.4895049475276,2019.2492038874914,2029.2771410559508,2042.6637300886425,2078.5305036588384,2106.5122902739886,2127.212646085024,2106.726686960697,2118.835370943769,2124.1385525673622,2131.002950702919,2135.963181476214,2155.066661399012,2150.560804966963,2139.788215311007,2133.2405531894033,2157.2111949790005,2177.38897010341,2180.8125936472197,2189.144492834658,2191.7163341829882,2210.8888696452036,2224.868185189937,2231.320617438228,2229.0174531189655,2222.9426497208633,2228.9432546654853,2232.6137057732435,2247.2938312865886,2252.5103879206144,2272.177271706447,2271.51222048577,2278.6520828629814,2276.022857621391,2284.4686128850276,2278.6627760732417,2285.155350349503,2302.0465000398817,2333.5416888538875,2331.204810383074,2315.776348433313,2293.9205500133717,2282.4408228664965,2266.531736063085,2247.730970661997,2252.7431043286606,2259.5934374132794,2270.9014526391625,2272.186771518757,2269.7456089695324,2257.3460974088707,2258.7642369014984,2261.6798091816845,2284.5022366279204,2287.7072773913546,2331.4119619909766,2360.9783700806006,2418.232569606813,2431.342679536129,2449.1667690282407,2459.1438645554485,2498.2475655496823,2527.9793143638767,2562.1574879593827,2585.930037772282,2607.5304546854195,2623.6624289391225,2624.7732100644953,2660.8248552731284,2661.7157441738887,2668.341757681386,2661.737990786966,2679.5554692512196,2711.957332522255,2712.9801945111,2736.1618054907376,2739.18746324187,2766.4809972858457,2760.9033317664293,2760.922129579141,2768.248634688466,2772.6061533263073,2764.1217076113494,2769.282171896681,2784.4744922074324,2787.3872895409954
6696,168,Reading,city,PA,PA,"Reading, PA",Berks County,,,,,,,,,,,,,,,,,,,,736.2591530288918,733.0446838144591,737.8125537801457,729.791643761986,726.6066720302372,728.4930562366849,736.4773483903592,733.6243130652737,735.4361144131709,737.5667718127911,739.1784522501862,743.8696750197195,748.7450391761353,755.0581777768722,752.7614379726112,752.2495389994814,746.159879492927,748.8289968559461,747.3183882161204,756.4457541629242,765.3127939041659,773.965904821654,778.1150728786878,777.6444552571234,778.2998562846462,781.1973922984912,777.0600140673031,781.3769686378678,776.54490164295,780.3326339043904,782.8535920319215,790.341481863234,798.8431241515763,811.9821748090417,819.9544567286651,830.1692728897822,820.2234676212854,816.5829243285235,814.9295924907798,816.7023984810999,820.4211199164045,815.5387211794008,816.0281992207646,820.8815322705653,820.7569211025167,832.3411030994698,841.9244338381523,857.603509501765,863.0665483555971,873.0057803121126,889.279811981937,918.3320409782158,926.8740969267334,933.1478763772812,913.3614205927382,915.5543162488676,930.0247969265338,950.685678259656,979.1209680390872,1012.8010143534157,1029.011198853167,1035.0391201619034,1017.1207131790816,1024.820754242705,1048.824190312655,1070.4381429039306,1089.056084296606,1077.4583442182256,1067.4649983570555,1065.658709419667,1078.9710336041708,1099.0435873909046,1121.2234219416935,1156.5627259114137,1172.024690423497,1176.8276372391542,1149.2461583235931,1185.387971233122,1191.0570013860051,1226.6103291786837,1232.9413156506746,1253.3515080200616,1242.6680592843202,1231.2465987343828,1226.4927535948111,1229.2852965763002,1233.5734599439702,1258.1819926871494,1272.5920634920633
5534,169,Lancaster,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Los Angeles County,1240.8170008598856,1242.0431796559478,1256.468367821829,1272.6424508880518,1268.7558166321703,1262.5715668389619,1285.9071995498,1308.611555890423,1313.976639145262,1308.00680757281,1298.937437140131,1319.0328677690654,1338.6926011309986,1371.098913882963,1377.7828116684602,1388.7929388787154,1396.9883124107866,1402.4954874738414,1392.542791849335,1396.9287827128037,1421.0584430778551,1444.243015678877,1449.193813798356,1448.060711217902,1453.7933251707568,1467.9683784036267,1483.468293689716,1487.2368000682434,1494.9929142057292,1515.9854090329745,1534.9596662174172,1544.7793468834152,1531.0280610541577,1539.2712746014515,1550.4654832458396,1572.8127584740496,1575.978567618143,1596.7616603962526,1605.1620224843068,1632.8045062670549,1642.802659328747,1658.1453876471971,1657.8789383668313,1663.4346387357273,1679.3482839312271,1690.4673752469,1695.9607016653724,1689.4967373168472,1697.3005365990985,1704.4421054803192,1725.5150533155406,1737.6140768805685,1771.0402070050266,1793.2264188580125,1807.1949521952804,1803.3837217039263,1789.531717659116,1790.8857445225112,1796.3397998703056,1804.7660289416187,1803.9962761074269,1808.7586982157352,1819.6353097236426,1821.5137337671847,1837.2772598718257,1859.631595967862,1909.3963820349647,1907.2669185987932,1942.3009797897953,1948.7032068951326,2013.3046232720098,2018.436442935247,2057.64521609674,2059.5111458637252,2093.5182703841324,2074.275237037822,2084.792846272948,2113.9346108302652,2187.5513894788933,2266.4320782626764,2278.0880125284816,2282.135410850948,2243.6165270478855,2259.5974011029607,2257.430759535897,2297.4908279220394,2321.2343614308156,2402.5995225464108,2440.0007356950846,2490.5586467465105,2476.08185650943,2504.9414517078703,2502.7768890428456,2500.481444667776,2490.7591055543894,2480.2325337904776,2501.7100259199938,2495.855572197842,2535.3875820766257,2574.526265925609,2595.8987764661197,2594.8758773851614,2607.019579988437,2636.2909638871092,2631.191362805955,2634.996783909916,2641.2639275756433,2679.8005050505053
25218,170,Huntington Beach,city,CA,CA,"Los Angeles-Long Beach-Anaheim, CA",Orange County,1953.5944817968018,1948.665392309055,1960.5837134670958,1981.183055710395,2008.6398272792603,2020.161116302568,2030.519200104249,2032.6760232637462,2034.1784150844153,2041.754555804308,2043.8754169241229,2055.6619848975533,2060.060595715279,2074.908405973981,2072.0501285215873,2085.118054928157,2111.863176412632,2137.9910096166327,2145.677241904368,2115.702798271587,2105.759322865233,2101.168761086254,2120.843262344774,2128.195507553149,2136.2821894518815,2153.4252683331474,2171.8428937705244,2205.9518752708414,2225.14275778687,2235.7594453691945,2231.339028273839,2227.9848864955943,2240.145407823029,2245.095331443767,2249.8176190647487,2247.8832570631803,2253.966942172399,2267.23438748153,2291.8838672015972,2300.566838824584,2309.168431953798,2319.0175704203075,2326.040051177853,2320.8720586767886,2319.0919595917644,2318.3479717915843,2322.621369877635,2317.9375695121657,2329.9568228944813,2339.7538478494926,2341.9258873091476,2347.8511962689345,2356.43401752297,2369.914481509929,2377.2159542120276,2382.139749488885,2380.8927206700764,2381.485283779734,2384.670133830194,2392.0258857240706,2404.3186293785534,2415.130831212751,2416.993014398958,2397.2640811930696,2385.170225359356,2369.706379957902,2380.7704828308183,2385.4969950439954,2408.6463461809644,2432.616608894047,2450.9850976618027,2468.7060260685134,2461.713118028789,2471.2978270621734,2478.527634494798,2516.9579233487466,2530.1137477412717,2572.8504288818913,2618.7389873372545,2679.2609712575468,2730.6669263551034,2763.80603400599,2782.839608910423,2803.014985530818,2819.883230999012,2862.4024811620493,2915.316619860011,2959.7170023954586,3003.5560997962557,2996.982752001062,3012.1940014065817,3014.855200179993,3018.6636621053494,3025.0310128441965,2972.830931776271,2980.5870687730794,2958.075641699028,2999.9729590782913,2999.481939505924,3028.945017170352,3051.3545695347407,3081.5479850055854,3097.150927995005,3098.904714403009,3098.682593197338,3103.6153296711477,3109.5053037389935,3102.00275862069
30742,171,Cape Coral,city,FL,FL,"Cape Coral-Fort Myers, FL",Lee County,1088.6123178511473,1104.704083662926,1096.2540672189496,1113.9675751466766,1128.0216407566304,1153.3613500947827,1167.1326188640146,1171.4778243450482,1187.4914051993926,1197.6879892228649,1208.7589355631762,1209.106855175368,1213.333912490841,1214.873410927385,1232.4937943605194,1247.066384553434,1248.239559867085,1242.2619779952524,1239.5159079295972,1248.8327658073108,1258.6965645548019,1261.8099045266426,1265.3222104782071,1267.5069074648766,1276.3004942586567,1280.6127416287297,1279.8038415144597,1283.0688499747207,1286.797607509862,1295.6789104169688,1298.0970799348813,1308.2600663535738,1313.2986359592355,1311.883281475816,1311.3588035052383,1322.7762404990042,1337.6329109208787,1350.6090779036076,1350.3478692010829,1353.0439763130094,1357.332758254252,1362.8343996043998,1364.645035001538,1369.5630480078,1365.9484114473416,1371.436840919104,1370.9680984819493,1376.4835832725512,1381.040844039083,1383.0751427790244,1390.0168965686496,1393.3802650410425,1399.6226402408572,1414.5592515474495,1424.7130384445088,1428.617193379256,1425.725926657246,1428.1109431506984,1429.480726436549,1429.6495309756713,1424.1140881256763,1433.8647187603085,1436.001149903183,1439.2321964324615,1440.0163668015298,1454.3630881152662,1481.3510647188868,1508.1991950022125,1531.4388232305473,1555.7150664081128,1556.142899276939,1568.2776265801474,1559.4633980022372,1587.1477466148272,1600.782460117449,1628.7926070696506,1664.3243341042537,1700.7372620988335,1755.9387508529003,1816.8751055424066,1885.4978289421977,1952.5088685857706,2005.18828660857,2031.8110315593588,2042.4079120613312,2037.8200496179254,2070.4424450905185,2095.719873710072,2139.7927402007126,2165.514213313371,2193.1973785176087,2198.26821201507,2209.864275652566,2244.4028052599406,2267.368383319637,2283.522684272755,2282.226010123402,2294.5018621830836,2330.309848600663,2338.148917984209,2342.258004883209,2330.336555548487,2328.5004822685733,2330.975261950269,2320.5122368054854,2313.3930129222645,2305.346000482285,2302.49146777355
25482,172,Lake Worth Beach,city,FL,FL,"Miami-Fort Lauderdale-Pompano Beach, FL",Palm Beach County,1156.2662168128688,1161.3166493671204,1167.278057051443,1166.4773559389364,1169.6275235280723,1177.026535452048,1184.1334580079174,1188.8274793087166,1190.5051753740847,1204.2654511116864,1215.4842147137263,1227.2629530520069,1233.311410714629,1222.4732111060937,1204.2679350493413,1209.1978731137272,1230.0158728779325,1257.0552149944106,1263.1633373314207,1262.0180646041076,1256.8267774652816,1259.434083907588,1274.7647051825404,1298.865742786447,1306.4987090304614,1300.140368327059,1293.6584148580926,1295.9899517305598,1312.297843208504,1323.098513167128,1325.973320966367,1330.0983269669937,1344.8846403802693,1362.2475456572718,1369.7683238267691,1360.2960516652101,1346.9141431916605,1341.3107316732858,1344.65752508098,1361.9216568018,1372.758018971384,1384.8531833809022,1388.932070790842,1394.2060371220873,1401.7637802207437,1405.620571958745,1411.8444094109902,1410.8539435994867,1422.6799355338972,1428.9580094608475,1429.2361492048592,1432.7858708042231,1440.7546024933122,1456.7596819700227,1458.7730376943712,1467.2865424372137,1467.0331788915119,1466.6539770927866,1467.51759796992,1486.9351978256886,1504.1658091517463,1517.3858772204376,1509.4104856454283,1503.662384556085,1499.5754147283642,1513.5056617067362,1528.9670101920779,1542.8696729153692,1552.4365119877807,1565.3798235375714,1580.3914877938512,1616.8430620810705,1628.642416741605,1654.0734463137394,1636.2763830100923,1656.0238100103868,1686.6553461609403,1735.1541644292106,1794.6871481790931,1837.1471197109013,1877.1705725301895,1867.4245003454835,1899.7737975337616,1958.1253424316837,2059.02160302171,2084.932765636633,2121.9115705704608,2142.0781274896276,2215.2535317424636,2239.73846219262,2257.321297863273,2234.6661772685848,2242.8004567362586,2265.6673457497363,2319.4030506061363,2314.1596566100443,2300.4253532018924,2265.8762177223,2276.4435080841376,2302.2610797957736,2361.4432257023886,2399.6228062939986,2412.5201755603407,2407.816034905661,2382.4769398323347,2395.8819618238804,2412.668301905127,2469.2437849858143
18518,173,Hayward,city,CA,CA,"San Francisco-Oakland-Berkeley, CA",Alameda County,1713.0211359231776,1753.2583174468025,1787.6689268458485,1804.0120842537142,1819.1240745081554,1832.6814328188104,1874.0238320034034,1902.4331256130267,1943.8081880557627,,1994.0281058879561,2002.258482467707,1983.290625324674,1976.203964347115,1987.6838923460462,2020.2236146610805,2069.652349940517,2102.436135898012,2107.680616715561,2099.031657824484,2070.3853583272744,2072.852825276507,2076.8247487025515,2102.2189151736998,2138.947485880601,2137.1085978526053,2143.0999393084467,2112.5399115987448,2120.907483561165,2120.2691114644854,2148.246175080806,2189.6010791422013,2209.2988314946706,2208.798325160817,2195.8789741784653,2194.989366793203,2191.816843458144,2189.479582307752,2208.0321820974955,2246.360356563851,2268.744011849349,2267.3156012876757,2264.857938049178,2287.253120923822,2283.993978777079,2285.313533313753,2255.278973805873,2242.3919263494554,2242.9782989819787,2254.230638950896,2294.4946188522335,2299.106489174538,2316.2985258329863,2309.2498040719456,2317.5721880572814,2318.499944669024,2325.9764678693164,2327.940789816094,2333.0602026402885,2337.843592884855,2349.9376629905382,2359.375936245967,2366.339793117469,2352.0062979432832,2337.7779038052463,2329.2334308654995,2326.8257309467504,2316.817720971073,2320.213334453628,2326.999257813522,2336.463628356616,2319.002457960895,2308.5856452932703,2314.5056468448715,2329.9328676728464,2340.5804100975643,2355.241767173649,2360.0389669384394,2388.0670681512697,2399.593373675147,2436.6231928331154,2437.943263535358,2433.9308043397905,2441.99410740414,2449.170462975728,2467.2387874138685,2472.5379835685103,2495.0659217786542,2516.206381446855,2528.1463588066345,2538.0811666195773,2550.2973566867777,2577.881180211383,2583.572382346909,2574.3281210759324,2543.804289053575,2524.5236532473386,2527.9960632976786,2544.507219533016,2566.159825305957,2579.058063808267,2558.4851174869373,2555.748816822376,2543.9095807329836,2577.3421509988716,2586.785213359573,2588.4758205582807,2572.4039215686275
20317,174,Salem,city,OR,OR,"Salem, OR",Marion County,864.5848170935375,870.4740340295451,878.3049336393792,897.6871717064224,912.262716578034,912.9898537461039,926.9343746450204,933.1314846165307,959.4948236028571,966.7299365993221,971.5408231367334,966.8698810714999,963.2893332532135,983.723078607733,992.4508138114145,1018.1300730397911,1023.017945387005,1043.6506522436093,1050.0728809413013,1067.164817131165,1070.5435067848405,1079.3857424361727,1076.503483009869,1081.2386876135065,1088.8730271951615,1091.82414623763,1100.7460836840285,1099.0461998125907,1109.7094660734795,1125.9625705255248,1146.0050347422869,1156.8336691787524,1157.2705010292023,1131.6484406056206,1141.02498829357,1148.4590360357095,1176.37411403659,1175.9502888862485,1176.0460440075462,1173.1243800616862,1175.3788478785782,1183.1066116274424,1190.949877336042,1201.6177350607995,1205.6651122533194,1204.4556916402978,1203.7864454003839,1204.3848570978562,1221.633585773859,1226.1625124874313,1224.3583476516783,1220.6198146209465,1230.246561959466,1244.6455736310868,1249.7143843538502,1244.6351217913918,1263.6236958895884,1264.9573701427423,1263.3623065670488,1250.4682876393663,1261.4473550822665,1277.1633338013564,1284.5859028963,1282.7999573284242,1283.8984133255683,1287.6763306027422,1300.0479014459809,1309.5365354780158,1310.7354099774836,1318.73094504105,1327.7901072324676,1344.2846880383752,1344.7577502197737,1364.3665364108035,1377.0545878476223,1398.7483959290435,1416.873271935562,1443.0705513364474,1466.1602604093896,1489.2543505981703,1509.2354133473634,1524.1492700730385,1523.7099701616078,1516.0887537637789,1510.4738240146326,1513.7026257764599,1528.2410923285104,1568.4346002650288,1601.1349556283567,1638.6670865253031,1659.490963115076,1678.391885386746,1699.0781882561823,1701.5230216138982,1684.3376675279694,1667.3163262063194,1669.4929676850197,1687.2701961998896,1689.2092691608837,1687.7965601831413,1686.5080959979025,1684.749138988899,1691.9546868048571,1702.29072307311,1721.0635130817184,1722.6116613230904,1708.4911365951816,1705.3132183908046
10843,175,Clarksville,city,TN,TN,"Clarksville, TN-KY",Montgomery County,840.1527738612331,839.9830538326376,843.2114392592201,846.3742803451224,853.9155781586805,857.3906387301683,861.127048667881,858.6695823852592,856.889036339585,858.1577192379455,857.3162158726258,856.9717092648445,854.2135998144506,858.7861274475663,859.2038570224495,866.0031570332787,858.2042604578824,860.7629748943563,857.1589528270777,869.442982700873,871.6035130442308,871.5787768012518,865.1199507545615,855.3138323619252,855.1178224871338,859.1651773485698,873.6465476487381,878.1278792727342,884.451086960027,886.7740533054954,889.5073084083258,890.2533857791863,889.0950512881861,889.8626982786601,892.3123493518025,895.6592751357043,899.618073798941,900.6278478371148,909.092907255373,914.4053783451842,923.8485690311899,927.9254953257258,932.9848853640078,934.4713396068614,932.6175866218493,934.6725065102701,932.2894045454364,930.8026790288252,932.8635413465006,941.4957368354761,952.8578936305803,963.2484939552099,972.3034119122909,983.1870469132538,991.5143116496112,999.6911392458909,1002.1253245333252,999.7040455413206,996.9175643778207,994.68702869006,998.5078554229366,1004.015299810175,1005.1104066540862,1008.0092544356652,1017.2328046293551,1029.2586023221197,1043.7274113355961,1046.9678828701421,1056.6490602237902,1061.5201272006373,1068.1068774300484,1069.6630798456508,1070.2726026520183,1080.683854133754,1100.0312152742345,1122.7045448652432,1143.8743264099528,1163.2912007544985,1179.4083131293298,1206.7915762415416,1223.8206941598853,1239.1486806369269,1234.7300678121003,1242.55682091445,1251.8381279449325,1263.5100914266718,1280.2197912593504,1292.6011363654754,1311.3918496676815,1324.8475916606726,1347.311586546754,1357.9779448565935,1352.3379443601405,1338.70003105953,1330.5499714827629,1318.7697823507951,1315.2287990642367,1321.4281712507295,1338.9830722652048,1349.0948512044295,1353.1035487901572,1351.1732151334688,1350.3591305472685,1347.6829639456698,1345.0690924497517,1347.9716186378748,1342.634859287365,1353.173756497054
31821,176,Grand Prairie,city,TX,TX,"Dallas-Fort Worth-Arlington, TX",Dallas County,1014.4201899353981,1024.0727157909078,1037.6714724560306,1042.6269987891842,1057.283799955333,1059.551542821745,1066.888907097567,1062.272009734763,1063.2614695262425,1065.8538347004721,1061.7781790891038,1068.8018401389909,1070.7534304330925,1082.1798938566833,1092.55736162326,1107.4418200000505,1117.886660996132,1114.8742463980982,1118.2926576326067,1114.74306695215,1118.3076432140933,1117.79619826465,1117.238403645219,1120.289020827954,1122.4973709077165,1128.6627310973763,1145.7721426272542,1160.4695084257526,1175.0535179844032,1179.5491163914023,1180.4341632130252,1181.0975791349488,1176.4297776247386,1183.6766549583083,1183.9136967691277,1185.6848354537412,1180.8971873490934,1187.2814644378452,1197.043940330537,1205.11910708974,1215.0287282170748,1220.6175661325296,1225.158814636466,1235.1718365943514,1237.358394552513,1243.0038456945922,1228.4061075064963,1219.316828872233,1221.464826096498,1224.8496344159958,1233.4020338289756,1232.4327312292926,1244.3973105015307,1256.4477986418265,1266.4031173684634,1263.1592641704967,1263.4224256487691,1262.4656539644493,1268.613378447422,1266.0746447753734,1262.9089487970793,1260.7875710623578,1261.9490158095468,1270.21094471602,1276.7050419125417,1287.6326077131548,1296.6490234396874,1308.4508790401308,1316.3803661175295,1318.5579520015901,1314.5233924920524,1310.2728992631164,1320.3594653558157,1329.6151738754647,1347.1854308983293,1363.9334011899862,1401.7210266880243,1434.2522525251286,1468.4012329200789,1491.368836662553,1507.8614492444767,1529.0224626082124,1544.1789277783698,1552.550402170673,1552.383362427651,1560.4492360791962,1580.0872119484561,1589.5096029302265,1611.4130229070918,1628.5147080996285,1660.988144756044,1666.0103405477832,1671.278197435147,1656.9637272340426,1648.2060295257318,1643.6593799602251,1632.9731920524962,1631.6862960370927,1633.9300600505987,1642.091602720814,1640.9109947665127,1639.016580889414,1646.2313937138608,1651.064373797598,1659.5868578903182,1657.414286378035,1657.5934465854468,1641.2366031793892
